telemetry_delay_ms
8.065154547002571
8.063295956032983
8.018357000286198
8.04491883095378
8.037761328862546
8.075928687602904
8.011519976170382
8.004578825646906
8.02256735537851
8.002742376357139
8.04401620526046
8.05873968673256
8.01520672273843
8.020990680811781
8.10400756065922
8.0215580023027
8.016307726018056
8.006384002016347
8.001603143261454
8.009338420936952
8.072137443655533
8.019860081001017
8.05057897998413
8.020027234597208
8.000170539434341
8.031370232807069
8.057809092561206
8.027775433155071
8.021250331360847
8.054445338546381
8.010907974490298
8.01359481616661
8.00166545508999
8.010827798372373
8.017760617841992
8.005380805782568
8.073389476152448
8.01983014694029
8.010904299071118
8.05444386465254
8.004966099405983
8.017075865286548
8.001009197495252
8.000059374704438
8.02560389347042
8.013926453615024
8.004896880978265
8.013546092664653
8.063925675691527
8.002092460797991
8.014473832067068
8.00751496386694
8.000543033984316
8.020617276419916
8.01762893636847
8.015393370438394
8.016597445286145
8.027375470737592
8.011097560410338
8.035851488101203
8.033993338652142
8.000333035144049
8.053207881450113
8.028063526451703
8.013881295952414
8.003911111223198
8.00436379709952
8.050409640436147
8.003119413243212
8.002079634007849
8.065869165409236
8.03084550930798
8.007297486774249
8.00776971710964
8.035559716839197
8.018133057737499
8.010592923535624
8.015359760332675
8.005595592269591
8.102062293032951
8.006936471582044
8.003382754412627
8.004274670181806
8.002678908630022
8.007849166470688
8.004186041541187
8.010897828369217
8.017915696072313
8.00887616893742
8.000661384107003
8.046506087368854
8.025956558120173
8.069257715436828
8.001548926087814
8.011143172102422
8.032787904902275
8.00015750741011
8.006765115709989
8.019480421392235
8.005276517903134
8.001100391433802
8.01259145182021
8.057344666899178
8.040920798859396
8.010449239768157
8.049529235144943
8.031149780428464
8.011491102074745
8.019741927377364
8.004443471256746
8.021509626824267
8.019705380214182
8.03035920229147
8.065272601896085
8.035907753860394
8.00144517480759
8.02151881815745
8.009666989776987
8.088153133278972
8.003446851725963
8.003793604620736
8.009533286603716
8.00893809537069
8.013639246307507
8.001856627008213
