year,utilisation
1.8537074148296593,0.7774407257020026
1.8637274549098195,0.7785302321539493
1.87374749498998,0.779621265441666
1.8837675350701402,0.780713827704862
1.8937875751503006,0.7818079210862455
1.9038076152304608,0.7829035477315277
1.9138276553106213,0.7840007097894265
1.9238476953907815,0.7850994094116713
1.9338677354709417,0.7861996487530067
1.9438877755511021,0.787301429971197
1.9539078156312624,0.7884047552270307
1.9639278557114228,0.7895096266843239
1.973947895791583,0.7906160465099253
1.9839679358717435,0.7917240168737206
1.9939879759519037,0.7928335399486358
2.004008016032064,0.7939446179106423
2.0140280561122244,0.7950572529387612
2.024048096192385,0.7961714472150666
2.034068136272545,0.7972872029246912
2.0440881763527052,0.7984045222558297
2.0541082164328657,0.7995234073997431
2.064128256513026,0.8006438605507638
2.074148296593186,0.8017658839062988
2.0841683366733466,0.8028894796668348
2.094188376753507,0.8040146500359421
2.1042084168336674,0.8051413972202796
2.1142284569138274,0.8062697234295978
2.124248496993988,0.8073996308767446
2.1342685370741483,0.8085311217776688
2.1442885771543083,0.8096641983514246
2.1543086172344688,0.8107988628201759
2.164328657314629,0.8119351174092008
2.1743486973947896,0.813072964346896
2.1843687374749496,0.814212405864781
2.19438877755511,0.8153534441975026
2.2044088176352705,0.8164960815828392
2.214428857715431,0.8176403202617052
2.224448897795591,0.8187861624781553
2.2344689378757514,0.8199336104793894
2.244488977955912,0.8210826665157563
2.254509018036072,0.8222333328407586
2.2645290581162323,0.823385611711057
2.2745490981963927,0.8245395053864742
2.284569138276553,0.8256950161300006
2.294589178356713,0.8268521462077975
2.3046092184368736,0.828010897889202
2.314629258517034,0.8291712734467315
2.3246492985971945,0.8303332751560882
2.3346693386773545,0.8314969052961633
2.344689378757515,0.8326621661490418
2.3547094188376754,0.8338290600000068
2.3647294589178354,0.8349975891375438
2.374749498997996,0.8361677558533459
2.3847695390781563,0.8373395624423171
2.3947895791583167,0.8385130112025779
2.4048096192384767,0.8396881044354693
2.414829659318637,0.8408648444455573
2.4248496993987976,0.8420432335406379
2.434869739478958,0.8432232740317408
2.444889779559118,0.8444049682331344
2.4549098196392785,0.8455883184623306
2.464929859719439,0.8467733270400891
2.474949899799599,0.8479599962904215
2.4849699398797593,0.8491483285405966
2.49498997995992,0.8503383261211447
2.50501002004008,0.8515299913658617
2.51503006012024,0.8527233266118145
2.5250501002004007,0.8539183341993452
2.535070140280561,0.8551150164720751
2.5450901803607215,0.8563133757769106
2.5551102204408815,0.8575134144640464
2.565130260521042,0.8587151348869712
2.5751503006012024,0.8599185394024716
2.5851703406813624,0.8611236303706373
2.595190380761523,0.8623304101548653
2.6052104208416833,0.8635388811218646
2.6152304609218437,0.8647490456416609
2.6252505010020037,0.8659609060876013
2.635270541082164,0.8671744648363591
2.6452905811623246,0.8683897242679378
2.655310621242485,0.8696066867656768
2.665330661322645,0.8708253547162549
2.6753507014028055,0.8720457305096965
2.685370741482966,0.8732678165393742
2.695390781563126,0.8744916152020158
2.7054108216432864,0.8757171288977071
2.715430861723447,0.876944360029898
2.7254509018036073,0.8781733110054057
2.7354709418837673,0.8794039842344213
2.7454909819639277,0.8806363821305131
2.755511022044088,0.8818705071106316
2.7655310621242486,0.8831063615951148
2.7755511022044086,0.8843439480076923
2.785571142284569,0.8855832687754905
2.7955911823647295,0.886824326329037
2.8056112224448895,0.8880671231022654
2.81563126252505,0.889311661532521
2.8256513026052104,0.8905579440605637
2.835671342685371,0.8918059731305746
2.845691382765531,0.89305575119016
2.8557114228456912,0.8943072806903561
2.8657314629258517,0.8955605640856341
2.875751503006012,0.8968156038339049
2.885771543086172,0.8980724023965238
2.8957915831663326,0.8993309622382955
2.905811623246493,0.9005912858274789
2.915831663326653,0.9018533756357922
2.9258517034068134,0.903117234138417
2.935871743486974,0.9043828638140038
2.9458917835671343,0.9056502671446769
2.9559118236472943,0.9069194466160385
2.9659318637274548,0.9081904047171749
2.975951903807615,0.90946314394066
2.9859719438877756,0.9107376667825609
2.9959919839679356,0.9120139757424428
3.006012024048096,0.9132920733233739
3.0160320641282565,0.9145719620319301
3.0260521042084165,0.9158536443782
3.036072144288577,0.9171371228757897
3.0460921843687374,0.9184224000418283
3.056112224448898,0.9197094783969717
3.066132264529058,0.9209983604654091
3.0761523046092183,0.9222890487748663
3.0861723446893787,0.9235815458566121
3.096192384769539,0.9248758542454623
3.106212424849699,0.9261719764797849
3.1162324649298596,0.9274699151015054
3.12625250501002,0.9287696726561117
3.13627254509018,0.9300712516926584
3.1462925851703405,0.9313746547637729
3.156312625250501,0.9326798844256594
3.1663326653306614,0.9339869432381049
3.1763527054108214,0.9352958337644832
3.186372745490982,0.9366065585717607
3.1963927855711423,0.9379191202305011
3.2064128256513023,0.9392335213148701
3.2164328657314627,0.9405497644026417
3.226452905811623,0.9418678520752015
3.2364729458917836,0.9431877869175533
3.2464929859719436,0.9445095715183229
3.256513026052104,0.9458332084697646
3.2665330661322645,0.9471587003677648
3.276553106212425,0.9484860498118481
3.286573146292585,0.9498152594051821
3.2965931863727453,0.9511463317545823
3.306613226452906,0.9524792694705174
3.316633266533066,0.9538140751671147
3.3266533066132262,0.9551507514621645
3.3366733466933867,0.9564893009771264
3.346693386773547,0.9578297263371327
3.356713426853707,0.9591720301709955
3.3667334669338675,0.9605162151112102
3.376753507014028,0.961862283793962
3.3867735470941884,0.9632102388591299
3.3967935871743484,0.9645600829502929
3.406813627254509,0.9659118187147344
3.4168336673346693,0.9672654488034478
3.4268537074148293,0.9686209758711416
3.4368737474949898,0.9699784025762448
3.44689378757515,0.9713377315809116
3.4569138276553106,0.9726989655510272
3.4669338677354706,0.9740621071562126
3.476953907815631,0.9754271590698299
3.4869739478957915,0.9767941239689882
3.496993987975952,0.9781630045345479
3.507014028056112,0.979533803451126
3.5170340681362724,0.9809065234071026
3.527054108216433,0.9822811670946247
3.537074148296593,0.983657737209612
3.5470941883767533,0.9850362364517627
3.5571142284569137,0.9864166675245581
3.567134268537074,0.9877990331352683
3.577154308617234,0.9891833359949569
3.5871743486973946,0.9905695788184876
3.597194388777555,0.991957764324528
3.6072144288577155,0.9933478952355559
3.6172344689378755,0.9947399742778645
3.627254509018036,0.9961340041815676
3.6372745490981964,0.9975299876806049
3.6472945891783564,0.9989279275127471
3.657314629258517,1.0003278264196025
3.6673346693386772,1.0017296871466206
3.6773547094188377,1.0031335124430991
3.6873747494989977,1.0045393050621876
3.697394789579158,1.0059470677608953
3.7074148296593186,1.007356803300094
3.717434869739479,1.008768514444525
3.727454909819639,1.010182203962804
3.7374749498997994,1.0115978746274268
3.74749498997996,1.0130155292147744
3.75751503006012,1.0144351705051189
3.7675350701402803,1.0158568012826281
3.7775551102204408,1.0172804243353724
3.787575150300601,1.0187060424553285
3.797595190380761,1.0201336584383864
3.8076152304609217,1.021563275084354
3.817635270541082,1.0229948951969632
3.8276553106212425,1.0244285215838744
3.8376753507014025,1.025864157056683
3.847695390781563,1.0273018044309252
3.8577154308617234,1.0287414665260817
3.8677354709418834,1.0301831461655853
3.877755511022044,1.0316268461768252
3.8877755511022043,1.0330725693911529
3.8977955911823647,1.034520318643888
3.9078156312625247,1.0359700967743235
3.917835671342685,1.037421906625731
3.9278557114228456,1.0388757510453672
3.937875751503006,1.0403316328844787
3.947895791583166,1.0417895549983074
3.9579158316633265,1.0432495202460974
3.967935871743487,1.044711531491099
3.977955911823647,1.0461755916005757
3.9879759519038074,1.0476417034458085
3.997995991983968,1.0491098699021029
4.008016032064128,1.0505800938487933
4.018036072144288,1.0520523781692497
4.028056112224449,1.0535267257508822
4.038076152304609,1.055003139485148
4.04809619238477,1.0564816222675562
4.05811623246493,1.0579621769976733
4.06813627254509,1.0594448065791295
4.07815631262525,1.0609295139196246
4.0881763527054105,1.0624163019309325
4.098196392785571,1.0639051735289082
4.108216432865731,1.0653961316334928
4.118236472945892,1.066889179168719
4.128256513026052,1.068384319062718
4.138276553106213,1.0698815542477242
4.148296593186372,1.0713808876600805
4.158316633266533,1.0728823222402466
4.168336673346693,1.074385860932801
4.1783567134268536,1.0758915066864496
4.188376753507014,1.077399262454031
4.198396793587174,1.078909131192521
4.208416833667335,1.08042111586304
4.218436873747494,1.0819352194308578
4.228456913827655,1.0834514448654002
4.238476953907815,1.0849697951402537
4.248496993987976,1.0864902732331727
4.258517034068136,1.0880128821260837
4.268537074148297,1.0895376248050928
4.278557114228457,1.0910645042604907
4.288577154308617,1.0925935234867585
4.298597194388777,1.0941246854825741
4.3086172344689375,1.0956579932508175
4.318637274549098,1.0971934497985767
4.328657314629258,1.0987310581371545
4.338677354709419,1.1002708212820733
4.348697394789579,1.1018127422530815
4.35871743486974,1.1033568240741594
4.368737474949899,1.1049030697735247
4.37875751503006,1.10645148238364
4.38877755511022,1.1080020649412166
4.398797595190381,1.1095548204872216
4.408817635270541,1.111109752066884
4.4188376753507015,1.1126668627296998
4.428857715430862,1.1142261555294395
4.4388777555110215,1.1157876335241521
4.448897795591182,1.1173512997761734
4.458917835671342,1.1189171573521297
4.468937875751503,1.1204852093229452
4.478957915831663,1.1220554587638476
4.488977955911824,1.1236279087543746
4.498997995991984,1.1252025623783792
4.509018036072144,1.1267794227240362
4.519038076152304,1.1283584928838486
4.529058116232465,1.1299397759546521
4.539078156312625,1.1315232750376238
4.5490981963927855,1.133108993238286
4.559118236472946,1.1346969336665127
4.569138276553106,1.1362870994365368
4.579158316633267,1.1378794936669552
4.589178356713426,1.139474119480735
4.599198396793587,1.1410709800052201
4.609218436873747,1.1426700783721375
4.619238476953908,1.144271417717602
4.629258517034068,1.145875001182124
4.6392785571142285,1.147480831910615
4.649298597194389,1.1490889130523934
4.6593186372745485,1.1506992477611915
4.669338677354709,1.1523118391951612
4.679358717434869,1.15392669051688
4.68937875751503,1.1555438048933575
4.69939879759519,1.1571631854960418
4.709418837675351,1.158784835500825
4.719438877755511,1.1604087580880502
4.729458917835671,1.1620349564425176
4.739478957915831,1.1636634337534904
4.749498997995992,1.1652941932147012
4.759519038076152,1.166927238024358
4.7695390781563125,1.1685625713851517
4.779559118236473,1.1702001965042605
4.789579158316633,1.1718401165933576
4.799599198396794,1.173482334868617
4.809619238476953,1.1751268545507194
4.819639278557114,1.1767736788648597
4.829659318637274,1.1784228110407524
4.839679358717435,1.180074254312638
4.849699398797595,1.181728011919289
4.859719438877756,1.1833840871040173
4.869739478957916,1.1850424831146802
4.879759519038076,1.186703203203686
4.889779559118236,1.1883662506280013
4.8997995991983965,1.1900316286491566
4.909819639278557,1.1916993405332534
4.919839679358717,1.1933693895509703
4.929859719438878,1.1950417789775696
4.939879759519038,1.196716512092903
4.949899799599198,1.1983935921814195
4.959919839679358,1.20007302253217
4.969939879759519,1.2017548064388153
4.979959919839679,1.2034389471996314
4.98997995991984,1.205125448117517
5.0,1.2068143124999995
