timestamp_utc,x_km,y_km,rssi_dbm,sir_dB,sir_passes_18dB,cluster_K,sectors
2026-04-23T22:57:25.248Z,7.01,24.05,-117.16,20.28,1,7,3
2026-04-23T22:57:25.248Z,8.02,24.05,-116.04,20.28,1,7,3
2026-04-23T22:57:25.248Z,9.02,24.05,-114.85,20.28,1,7,3
2026-04-23T22:57:25.248Z,10.02,24.05,-113.57,20.28,1,7,3
2026-04-23T22:57:25.248Z,11.02,24.05,-112.19,20.28,1,7,3
2026-04-23T22:57:25.248Z,12.02,24.05,-110.7,20.28,1,7,3
2026-04-23T22:57:25.248Z,13.03,24.05,-109.1,20.28,1,7,3
2026-04-23T22:57:25.248Z,14.03,24.05,-107.37,20.28,1,7,3
2026-04-23T22:57:25.248Z,15.03,24.05,-105.54,20.28,1,7,3
2026-04-23T22:57:25.248Z,16.03,24.05,-103.61,20.28,1,7,3
2026-04-23T22:57:25.248Z,17.03,24.05,-101.7,20.28,1,7,3
2026-04-23T22:57:25.248Z,18.04,24.05,-99.97,20.28,1,7,3
2026-04-23T22:57:25.248Z,19.04,24.05,-98.72,20.28,1,7,3
2026-04-23T22:57:25.248Z,20.04,24.05,-98.28,20.28,1,7,3
2026-04-23T22:57:25.248Z,21.04,24.05,-98.73,20.28,1,7,3
2026-04-23T22:57:25.248Z,22.04,24.05,-94.59,20.28,1,7,3
2026-04-23T22:57:25.248Z,23.05,24.05,-89.13,20.28,1,7,3
2026-04-23T22:57:25.248Z,24.05,24.05,-81.81,20.28,1,7,3
2026-04-23T22:57:25.249Z,25.05,24.05,-76.53,20.28,1,7,3
2026-04-23T22:57:25.249Z,26.05,24.05,-82.61,20.28,1,7,3
2026-04-23T22:57:25.249Z,27.05,24.05,-89.76,20.28,1,7,3
2026-04-23T22:57:25.249Z,28.06,24.05,-95.06,20.28,1,7,3
2026-04-23T22:57:25.249Z,29.06,24.05,-99.1,20.28,1,7,3
2026-04-23T22:57:25.249Z,30.06,24.05,-102.33,20.28,1,7,3
2026-04-23T22:57:25.249Z,31.06,24.05,-105.01,20.28,1,7,3
2026-04-23T22:57:25.249Z,32.06,24.05,-107.3,20.28,1,7,3
2026-04-23T22:57:25.249Z,33.07,24.05,-109.3,20.28,1,7,3
2026-04-23T22:57:25.249Z,34.07,24.05,-111.07,20.28,1,7,3
2026-04-23T22:57:25.249Z,35.07,24.05,-112.66,20.28,1,7,3
2026-04-23T22:57:25.249Z,36.07,24.05,-114.1,20.28,1,7,3
2026-04-23T22:57:25.249Z,37.07,24.05,-115.41,20.28,1,7,3
2026-04-23T22:57:25.249Z,38.08,24.05,-116.63,20.28,1,7,3
2026-04-23T22:57:25.249Z,39.08,24.05,-117.75,20.28,1,7,3
2026-04-23T22:57:25.249Z,40.08,24.05,-117.82,20.28,1,7,3
2026-04-23T22:57:25.249Z,41.08,24.05,-117.72,20.28,1,7,3
2026-04-23T22:57:25.249Z,42.08,24.05,-117.68,20.28,1,7,3
2026-04-23T22:57:25.249Z,43.09,24.05,-117.73,20.28,1,7,3
2026-04-23T22:57:25.249Z,44.09,24.05,-117.85,20.28,1,7,3
2026-04-23T22:57:25.249Z,45.09,24.05,-118.04,20.28,1,7,3
2026-04-23T22:57:25.249Z,46.09,24.05,-118.31,20.28,1,7,3
2026-04-23T22:57:25.249Z,47.09,24.05,-118.63,20.28,1,7,3
2026-04-23T22:57:25.249Z,48.1,24.05,-119.0,20.28,1,7,3
2026-04-23T22:57:25.249Z,49.1,24.05,-119.42,20.28,1,7,3
2026-04-23T22:57:25.249Z,0.0,25.05,-120.56,20.28,1,7,3
2026-04-23T22:57:25.249Z,1.0,25.05,-120.15,20.28,1,7,3
2026-04-23T22:57:25.249Z,2.0,25.05,-119.78,20.28,1,7,3
2026-04-23T22:57:25.249Z,3.01,25.05,-119.44,20.28,1,7,3
2026-04-23T22:57:25.249Z,4.01,25.05,-119.16,20.28,1,7,3
2026-04-23T22:57:25.249Z,5.01,25.05,-118.93,20.28,1,7,3
2026-04-23T22:57:25.249Z,6.01,25.05,-117.95,20.28,1,7,3
2026-04-23T22:57:25.249Z,7.01,25.05,-116.87,20.28,1,7,3
2026-04-23T22:57:25.249Z,8.02,25.05,-115.7,20.28,1,7,3
2026-04-23T22:57:25.249Z,9.02,25.05,-114.45,20.28,1,7,3
2026-04-23T22:57:25.249Z,10.02,25.05,-113.09,20.28,1,7,3
2026-04-23T22:57:25.249Z,11.02,25.05,-111.62,20.28,1,7,3
2026-04-23T22:57:25.249Z,12.02,25.05,-110.0,20.28,1,7,3
2026-04-23T22:57:25.249Z,13.03,25.05,-108.23,20.28,1,7,3
2026-04-23T22:57:25.249Z,14.03,25.05,-106.27,20.28,1,7,3
2026-04-23T22:57:25.249Z,15.03,25.05,-104.1,20.28,1,7,3
2026-04-23T22:57:25.249Z,16.03,25.05,-101.71,20.28,1,7,3
2026-04-23T22:57:25.249Z,17.03,25.05,-99.15,20.28,1,7,3
